DATAFLOW,LAST UPDATE,FREQ,INDIC,UNIT,GEO,TIME_PERIOD,OBS_VALUE,OBS_FLAG
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,AT,2000,13.29,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,AT,2001,14.93,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,AT,2002,13.83,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,AT,2003,13.66,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,AT,2004,13.44,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,AT,2005,12.91,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,AT,2006,12.84,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,AT,2007,13.29,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,AT,2008,13.87,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,AT,2009,12.63,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,AT,2010,12.7,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,AT,2011,12.78,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,AT,2012,13.09,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,AT,2013,13.67,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,AT,2014,13.83,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,AT,2015,14.23,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,AT,2016,12.86,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,AT,2017,13.04,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,AT,2018,13.59,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,AT,2019,13.72,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,AT,2020,12.92,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,AT,2021,13.98,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,AT,2022,14.45,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,BE,1995,16.44,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,BE,1996,16.52,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,BE,1997,16.93,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,BE,1998,17.51,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,BE,1999,17.07,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,BE,2000,17.23,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,BE,2001,17.4,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,BE,2002,17.34,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,BE,2003,16.81,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,BE,2004,17.09,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,BE,2005,17.03,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,BE,2006,16.94,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,BE,2007,16.64,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,BE,2008,16.99,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,BE,2009,15.78,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,BE,2010,16.14,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,BE,2011,16.71,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,BE,2012,17.14,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,BE,2013,17.81,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,BE,2014,17.72,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,BE,2015,17.28,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,BE,2016,16.86,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,BE,2017,17.51,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,BE,2018,17.68,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,BE,2019,16.45,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,BE,2020,16.48,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,BE,2021,16.54,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,BE,2022,17.23,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,BG,1995,5.2,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,BG,1996,5.9,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,BG,1997,12.14,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,BG,1998,10.04,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,BG,1999,10.36,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,BG,2000,9.85,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,BG,2001,9.92,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,BG,2002,8.85,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,BG,2003,6.46,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,BG,2004,5.8,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,BG,2005,5.35,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,BG,2006,5.9,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,BG,2007,6.65,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,BG,2008,6.19,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,BG,2009,5.2,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,BG,2010,4.86,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,BG,2011,4.85,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,BG,2012,4.84,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,BG,2013,5.25,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,BG,2014,5.49,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,BG,2015,5.66,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,BG,2016,5.84,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,BG,2017,6.11,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,BG,2018,6.06,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,BG,2019,6.08,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,BG,2020,6.11,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,BG,2021,6.76,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,BG,2022,6.51,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,CY,1995,7.95,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,CY,1996,7.66,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,CY,1997,7.78,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,CY,1998,8.52,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,CY,1999,9.38,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,CY,2000,9.73,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,CY,2001,9.82,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,CY,2002,9.75,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,CY,2003,8.15,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,CY,2004,7.34,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,CY,2005,8.6,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,CY,2006,9.2,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,CY,2007,11.88,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,CY,2008,11.07,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,CY,2009,9.6,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,CY,2010,9.35,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,CY,2011,10.07,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,CY,2012,9.88,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,CY,2013,10.39,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,CY,2014,10.37,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,CY,2015,9.84,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,CY,2016,9.25,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,CY,2017,9.51,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,CY,2018,9.49,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,CY,2019,9.29,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,CY,2020,9.51,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,CY,2021,9.99,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,CY,2022,10.53,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,CZ,1995,8.98,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,CZ,1996,7.85,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,CZ,1997,8.31,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,CZ,1998,7.86,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,CZ,1999,7.98,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,CZ,2000,7.72,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,CZ,2001,8.06,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,CZ,2002,8.5,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,CZ,2003,8.91,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,CZ,2004,8.83,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,CZ,2005,8.83,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,CZ,2006,8.85,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,CZ,2007,9,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,CZ,2008,8.18,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,CZ,2009,7.48,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,CZ,2010,7.2,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,CZ,2011,7.4,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,CZ,2012,7.42,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,CZ,2013,7.56,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,CZ,2014,7.72,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,CZ,2015,7.66,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,CZ,2016,8.04,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,CZ,2017,8.15,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,CZ,2018,8.47,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,CZ,2019,8.47,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,CZ,2020,8.5,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,CZ,2021,7.67,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,CZ,2022,7.89,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,DE,1995,12.03,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,DE,1996,11.94,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,DE,1997,11.7,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,DE,1998,12.04,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,DE,1999,12.57,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,DE,2000,12.85,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,DE,2001,11.32,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,DE,2002,10.93,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,DE,2003,10.91,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,DE,2004,10.73,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,DE,2005,11.05,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,DE,2006,11.77,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,DE,2007,12.18,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,DE,2008,12.53,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,DE,2009,11.7,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,DE,2010,11.13,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,DE,2011,11.53,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,DE,2012,12.05,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,DE,2013,12.28,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,DE,2014,12.26,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,DE,2015,12.49,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,DE,2016,12.89,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,DE,2017,13.09,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,DE,2018,13.42,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,DE,2019,13.38,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,DE,2020,12.81,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,DE,2021,13.71,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,DE,2022,13.88,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,DK,1995,30.01,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,DK,1996,29.88,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,DK,1997,29.62,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,DK,1998,29.17,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,DK,1999,29.3,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,DK,2000,29.43,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,DK,2001,28.37,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,DK,2002,28.16,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,DK,2003,28.48,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,DK,2004,29.1,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,DK,2005,30.36,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,DK,2006,28.92,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,DK,2007,28.75,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,DK,2008,28.1,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,DK,2009,28.48,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,DK,2010,28.65,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,DK,2011,28.58,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,DK,2012,29.28,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,DK,2013,29.93,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,DK,2014,32.79,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,DK,2015,30.25,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,DK,2016,29.57,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,DK,2017,29.78,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,DK,2018,28.28,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,DK,2019,31.34,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,DK,2020,31.42,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,DK,2021,32.18,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,DK,2022,27.53,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,EA19,1995,11.49,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,EA19,1996,11.76,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,EA19,1997,12.08,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,EA19,1998,12.33,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,EA19,1999,12.64,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,EA19,2000,12.69,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,EA19,2001,12.27,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,EA19,2002,11.89,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,EA19,2003,11.72,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,EA19,2004,11.61,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,EA19,2005,11.83,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,EA19,2006,12.33,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,EA19,2007,12.69,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,EA19,2008,12.56,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,EA19,2009,11.86,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,EA19,2010,11.7,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,EA19,2011,12,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,EA19,2012,12.51,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,EA19,2013,12.84,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,EA19,2014,12.76,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,EA19,2015,12.81,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,EA19,2016,12.88,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,EA19,2017,13.04,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,EA19,2018,13.22,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,EA19,2019,13.19,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,EA19,2020,13.19,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,EA19,2021,13.53,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,EA19,2022,13.89,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,EE,1995,10.52,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,EE,1996,9.14,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,EE,1997,9.06,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,EE,1998,10.23,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,EE,1999,9.67,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,EE,2000,7.73,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,EE,2001,7.19,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,EE,2002,7.5,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,EE,2003,8.02,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,EE,2004,7.87,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,EE,2005,6.89,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,EE,2006,6.97,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,EE,2007,7.3,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,EE,2008,7.68,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,EE,2009,7.39,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,EE,2010,6.58,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,EE,2011,6.28,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,EE,2012,6.61,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,EE,2013,7.18,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,EE,2014,7.38,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,EE,2015,7.79,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,EE,2016,7.49,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,EE,2017,7.17,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D5_D91,PC_GDP,EE,2018,7.44,
